,Unnamed: 0,dob,photo_taken,full_path,gender,name,face_score,second_face_score,size,age
382,382,1958-04-21 00:00:00,2011,47/30034447_1957-04-20_2011.jpg,1.0,Tony Mangan,4.713011835182248,,"(371, 371)",53
383,383,1956-06-08 00:00:00,2014,34/30034_1955-06-08_2014.jpg,1.0,Tim Berners-Lee,4.577596879767921,,"(164, 164)",58
384,384,1987-01-07 00:00:00,2014,83/3003683_1986-01-06_2014.jpg,1.0,Alex Turner,2.4392723840654487,,"(255, 254)",27
388,388,1987-10-05 00:00:00,2012,67/30038667_1986-10-04_2012.jpg,1.0,Frank Wrathall,2.441087189048593,,"(388, 387)",25
389,389,1986-04-02 00:00:00,2006,03/30040203_1985-04-01_2006.jpg,1.0,Ryan A. Conklin,4.190981761736861,,"(198, 197)",20
394,394,1959-01-10 00:00:00,2011,51/30045851_1958-01-09_2011.jpg,1.0,Mic Murphy,2.831577690856035,,"(346, 346)",52
396,396,1946-12-12 00:00:00,2012,02/30046202_1945-12-11_2012.jpg,1.0,Harold Hamm,4.029321959307656,,"(322, 322)",66
397,397,1918-12-06 00:00:00,1959,31/3004631_1917-12-05_1959.jpg,0.0,Wenche Foss,2.8133017546563845,,"(322, 323)",41
398,398,1980-03-05 00:00:00,2010,34/3004634_1979-03-05_2010.jpg,1.0,Indra Sahdan Daud,3.2560696026921847,,"(130, 130)",30
399,399,1985-01-31 00:00:00,2014,71/3004671_1984-01-31_2014.jpg,1.0,Baihakki Khaizan,2.240332376295142,,"(104, 104)",29
404,404,1969-08-10 00:00:00,2009,72/3005072_1968-08-09_2009.jpg,1.0,McG,3.861076250176885,,"(211, 210)",40
405,405,1987-10-23 00:00:00,2010,04/30052704_1986-10-22_2010.jpg,1.0,Dale Roberts,2.401864166911336,,"(112, 111)",23
409,409,1992-12-09 00:00:00,2014,13/30058713_1991-12-09_2014.jpg,1.0,Choi Min-ho,4.113418291561221,,"(393, 393)",22
412,412,1992-03-12 00:00:00,2015,62/30061462_1991-03-12_2015.jpg,0.0,Kyra Dutt,3.0573416329062524,,"(415, 415)",23
413,413,1992-03-13 00:00:00,2010,79/30062079_1991-03-13_2010.jpg,0.0,Malou Ejdesgaard,3.817959956806333,,"(150, 151)",18
414,414,1969-11-27 00:00:00,2009,60/30062160_1968-11-26_2009.jpg,0.0,"Eugenia Martínez de Irujo, 12th Duchess of Montoro",2.968394485198471,,"(91, 91)",40
415,415,1923-12-17 00:00:00,1948,55/30063955_1922-12-16_1948.jpg,1.0,Jay Rhodemyre,2.476023022131393,,"(135, 135)",25
417,417,1895-09-16 00:00:00,1977,50/300650_1894-09-15_1977.jpg,1.0,Oskar Klein,3.178091765828562,,"(103, 103)",82
419,419,1912-10-20 00:00:00,1941,58/30066658_1911-10-20_1941.jpg,1.0,Theodore N. Kaufman,4.722936145437107,,"(299, 298)",29
420,420,1950-03-29 00:00:00,2005,51/3006751_1949-03-28_2005.jpg,1.0,Leslie Valiant,3.5874563630360363,,"(97, 97)",55
421,421,1978-01-13 00:00:00,2009,56/3006756_1977-01-12_2009.jpg,1.0,Piolo Pascual,4.970127317828605,,"(346, 346)",31
422,422,1962-08-27 00:00:00,2011,50/3006850_1961-08-26_2011.jpg,1.0,Ángel Hernández,3.4402071394924008,,"(342, 342)",49
423,423,1955-10-31 00:00:00,2014,02/3006902_1954-10-30_2014.jpg,1.0,Mario Testino,2.953064233185916,,"(480, 501)",59
426,426,1931-10-12 00:00:00,2010,57/3007157_1930-10-11_2010.jpg,1.0,LaVell Edwards,3.910655062590337,,"(398, 397)",79
427,427,1990-11-15 00:00:00,2012,49/30072249_1989-11-14_2012.jpg,1.0,Vlad Chiricheș,4.074615470698883,,"(362, 362)",22
429,429,1955-09-08 00:00:00,2013,77/3007277_1954-09-07_2013.jpg,1.0,Michael Emerson,4.810947186940887,,"(500, 500)",58
430,430,1993-02-15 00:00:00,2014,89/30073089_1992-02-15_2014.jpg,1.0,Kristaps Zvejnieks,5.236484146933117,,"(476, 477)",21
431,431,1939-06-09 00:00:00,2000,35/3007535_1938-06-08_2000.jpg,1.0,Fisher DeBerry,3.692079239404445,,"(301, 301)",61
434,434,1994-07-21 00:00:00,2014,45/30079345_1993-07-20_2014.jpg,1.0,Adam Maher,4.475102266282582,,"(440, 440)",20
438,438,1958-09-11 00:00:00,2014,19/3008319_1957-09-10_2014.jpg,0.0,Kate Burton,4.6682400410245695,,"(426, 426)",56
439,439,1933-08-09 00:00:00,1955,44/30085244_1932-08-08_1955.jpg,1.0,Jim Salsbury,2.509151227708484,,"(76, 76)",22
444,444,1971-06-27 00:00:00,2013,93/3008793_1970-06-26_2013.jpg,1.0,Nick Offerman,4.298973321131414,,"(370, 371)",42
446,446,1962-04-01 00:00:00,2002,37/3008837_1961-03-31_2002.jpg,1.0,Gary Winick,2.860713728305684,,"(346, 346)",40
448,448,1906-06-21 00:00:00,1980,00/30092400_1905-06-20_1980.jpg,0.0,Nellie Snyder Yost,2.3816285373708337,,"(271, 271)",74
449,449,1988-12-10 00:00:00,2013,19/30092419_1987-12-10_2013.jpg,1.0,Sergio Henao,3.4441454738912323,,"(322, 323)",25
450,450,1987-02-22 00:00:00,2009,72/3009272_1986-02-21_2009.jpg,0.0,Ai Kawashima,2.9210775441279324,,"(92, 92)",22
451,451,1995-07-10 00:00:00,2012,48/30093048_1994-07-09_2012.jpg,1.0,Pepe Oriola,4.240800359247349,,"(476, 477)",17
453,453,1966-04-07 00:00:00,2005,31/3009831_1965-04-06_2005.jpg,1.0,Amedeo Carboni,2.2335249024614123,,"(489, 489)",39
455,455,1986-10-08 00:00:00,2009,63/30099963_1985-10-07_2009.jpg,1.0,Mattias Hargin,4.418877158273364,,"(476, 477)",23
457,457,1977-03-16 00:00:00,2009,41/4000241_1976-03-15_2009.jpg,0.0,Bonnie-Jill Laflin,4.962781401831439,,"(398, 397)",32
460,460,1940-10-10 00:00:00,1997,62/400062_1939-10-10_1997.jpg,1.0,Neil Sloane,5.26050579857908,,"(489, 489)",57
462,462,1912-05-20 00:00:00,1984,61/4001161_1911-05-20_1984.jpg,0.0,Annie M. G. Schmidt,2.8286982571930515,,"(500, 500)",72
468,468,1959-07-15 00:00:00,2009,48/40021348_1958-07-14_2009.jpg,1.0,Andrew David Irvine,4.214381398373053,,"(244, 245)",50
470,470,1990-01-24 00:00:00,2014,72/40023572_1989-01-23_2014.jpg,1.0,Jacky Vincent,3.2260411938901616,,"(262, 262)",24
473,473,1947-06-07 00:00:00,2008,93/400293_1946-06-06_2008.jpg,1.0,Tony Levin,2.073425883191849,,"(173, 174)",61
474,474,1988-09-11 00:00:00,2014,51/40031851_1987-09-11_2014.jpg,0.0,Elizabeth Henstridge,5.0435278263071766,,"(398, 397)",26
475,475,1994-04-19 00:00:00,2013,41/40032041_1993-04-18_2013.jpg,1.0,Eric Hedlin,4.978767669893453,,"(281, 281)",19
481,481,1953-01-02 00:00:00,2004,46/4003746_1952-01-02_2004.jpg,1.0,Jimmy Santiago Baca,2.0485963846726145,,"(287, 287)",51
483,483,1986-08-12 00:00:00,2014,90/40038790_1985-08-11_2014.jpg,1.0,Gary Wilson,4.575841756311641,,"(185, 185)",28
484,484,1982-12-27 00:00:00,2014,69/40038969_1981-12-26_2014.jpg,0.0,Blossom Ozurumba,2.802561137213885,,"(164, 163)",32
485,485,1975-08-18 00:00:00,2003,09/40041109_1974-08-17_2003.jpg,0.0,Barkha Madan,2.1426726533815743,,"(343, 343)",28
488,488,1931-06-22 00:00:00,1973,24/4004224_1930-06-21_1973.jpg,1.0,Mike McCormack,3.842744893713201,,"(489, 489)",42
489,489,1931-04-15 00:00:00,2014,52/4004252_1930-04-14_2014.jpg,1.0,William vanden Heuvel,2.3153902293972,,"(245, 245)",83
491,491,1977-08-31 00:00:00,2013,45/40044245_1976-08-30_2013.jpg,1.0,Brendon Miller,4.9473741669994125,,"(489, 489)",36
496,496,1984-08-12 00:00:00,2010,31/40052531_1983-08-12_2010.jpg,,Madeleine Sandig,3.4944634260252454,,"(228, 228)",26
500,500,1966-08-04 00:00:00,2011,90/40053390_1965-08-03_2011.jpg,1.0,Vincent Perrot,3.679652376165303,,"(281, 281)",45
501,501,1979-03-15 00:00:00,2007,88/4005388_1978-03-14_2007.jpg,0.0,Monica Mayhem,5.536889297481496,,"(415, 415)",28
503,503,1945-05-05 00:00:00,1972,33/40055633_1944-05-04_1972.jpg,1.0,Takayuki Hida,2.7747713184981624,,"(122, 122)",27
504,504,1959-06-04 00:00:00,2011,59/40056659_1958-06-03_2011.jpg,1.0,Markus Affolter,3.7829259960436743,,"(249, 249)",52
505,505,1943-03-25 00:00:00,2005,46/40056746_1942-03-24_2005.jpg,1.0,Don Wise,2.032849723862693,,"(126, 125)",62
508,508,1969-04-09 00:00:00,2015,95/400595_1968-04-08_2015.jpg,0.0,Patricia Arquette,5.017971631445231,,"(500, 500)",46
511,511,1942-10-29 00:00:00,2009,29/40061429_1941-10-28_2009.jpg,1.0,Jochen Hasenmayer,2.2923778694491035,,"(199, 199)",67
512,512,1991-06-06 00:00:00,2013,08/40061508_1990-06-05_2013.jpg,,Deniz Aycicek,5.437536290410042,,"(247, 247)",22
513,513,1996-01-06 00:00:00,2013,28/40061528_1995-01-05_2013.jpg,,Maximilian Güll,5.35508767518703,,"(346, 346)",17
514,514,1939-02-19 00:00:00,1964,33/40062333_1938-02-18_1964.jpg,1.0,Rob Groen,2.535017337505782,,"(186, 185)",25
518,518,1981-04-23 00:00:00,2007,13/4006513_1980-04-22_2007.jpg,0.0,Courtney Friel,4.795136488750006,,"(393, 393)",26
519,519,1991-05-13 00:00:00,2013,20/40066920_1990-05-12_2013.jpg,1.0,Athanasios Tsourakis,4.956632373644617,,"(322, 323)",22
521,521,1994-02-17 00:00:00,2013,71/40067271_1993-02-16_2013.jpg,0.0,Larissa Oliveira,4.573937285402892,,"(393, 393)",19
522,522,1947-10-09 00:00:00,2007,81/40067481_1946-10-08_2007.jpg,0.0,Hanan Ashrawi,2.0903343593486183,,"(185, 186)",60
523,523,1957-07-23 00:00:00,2013,72/40067672_1956-07-22_2013.jpg,1.0,Azmi Bishara,3.5148019458428985,,"(201, 201)",56
524,524,1926-12-09 00:00:00,2004,84/400684_1925-12-08_2004.jpg,1.0,Jimmy Smith,2.84428193006148,,"(219, 218)",78
526,526,1946-07-03 00:00:00,2012,37/40069437_1945-07-02_2012.jpg,1.0,Pierre Lescure,4.238825837888379,,"(397, 397)",66
527,527,1986-12-23 00:00:00,2015,75/4006975_1985-12-22_2015.jpg,0.0,Edurne,2.5180709200052607,,"(173, 173)",29
528,528,1977-10-05 00:00:00,2014,65/40073765_1976-10-04_2014.jpg,0.0,Carla Harvey,5.434600536066131,,"(228, 229)",37
529,529,1984-08-14 00:00:00,2012,38/400738_1983-08-14_2012.jpg,0.0,Mila Kunis,5.457565548208073,,"(346, 346)",28
532,532,1992-01-19 00:00:00,2014,78/40076878_1991-01-18_2014.jpg,0.0,Jen Hoy,3.632677297156374,,"(201, 200)",22
533,533,1921-11-09 00:00:00,1974,78/400778_1920-11-08_1974.jpg,0.0,Esther Rolle,2.3814828110767627,,"(177, 177)",53
536,536,1989-09-08 00:00:00,2014,95/40083995_1988-09-07_2014.jpg,1.0,Morgan Lamoisson,2.441613229942258,,"(323, 323)",25
537,537,1973-05-14 00:00:00,2015,30/4008530_1972-05-13_2015.jpg,1.0,Giovanni Tedesco,4.38437213435137,,"(371, 371)",42
538,538,1977-04-25 00:00:00,2007,40/40085340_1976-04-24_2007.jpg,1.0,Scott Garson,2.718594057475215,,"(132, 132)",30
539,539,1964-10-11 00:00:00,2009,50/4009050_1963-10-11_2009.jpg,1.0,Prince Faisal bin Hussein,2.831992256204826,,"(397, 398)",45
541,541,1982-02-11 00:00:00,2014,32/40092132_1981-02-10_2014.jpg,0.0,Uzo Aduba,3.072645173210263,,"(397, 398)",32
542,542,1989-01-29 00:00:00,2014,63/40092263_1988-01-29_2014.jpg,1.0,Joe Thomas,3.9344831376514176,,"(146, 145)",25
543,543,1997-08-03 00:00:00,2014,92/40093192_1996-08-02_2014.jpg,0.0,Simone Manuel,2.65526442685644,,"(213, 213)",17
544,544,1990-09-28 00:00:00,2013,08/40093408_1989-09-27_2013.jpg,0.0,Mandy François-Elie,3.0484990003484405,,"(245, 244)",23
545,545,1903-01-16 00:00:00,1988,59/40098159_1902-01-15_1988.jpg,1.0,Karlo Štajner,2.191710413284048,,"(127, 127)",85
546,546,1968-01-09 00:00:00,2007,72/4009972_1967-01-08_2007.jpg,1.0,Todd Lichti,3.587389663716866,,"(198, 198)",39
547,547,1984-01-12 00:00:00,2011,82/4009982_1983-01-11_2011.jpg,1.0,Adrian Sutil,2.7211966237811733,,"(501, 500)",27
548,548,1918-07-02 00:00:00,1944,13/5001813_1917-07-01_1944.jpg,1.0,Jimmie W. Monteith,4.33679197466027,,"(212, 212)",26
549,549,1987-01-27 00:00:00,2009,62/5001962_1986-01-26_2009.jpg,0.0,Taylor Wilde,4.812473563663866,,"(281, 281)",22
550,550,1960-02-19 00:00:00,2014,78/5002778_1959-02-18_2014.jpg,0.0,Jayne Atkinson,3.712548653150211,,"(397, 398)",54
551,551,1984-06-06 00:00:00,2013,73/5003173_1983-06-06_2013.jpg,0.0,Gianna Michaels,3.226099107355247,,"(426, 426)",29
555,555,1980-11-01 00:00:00,2012,66/5006566_1979-11-01_2012.jpg,0.0,Rachel Yankey,3.6070304652937617,,"(387, 387)",32
557,557,1933-03-15 00:00:00,1975,04/5007104_1932-03-14_1975.jpg,1.0,Mark Murphy,3.780826860579744,,"(456, 457)",42
558,558,1986-05-03 00:00:00,2007,34/5007334_1985-05-02_2007.jpg,0.0,Lily Allen,3.4354804032076425,,"(181, 181)",21
560,560,1988-05-08 00:00:00,2014,57/5008457_1987-05-08_2014.jpg,1.0,Mark Noble,2.9301889921501494,,"(163, 163)",26
561,561,1988-08-05 00:00:00,2012,14/5008614_1987-08-05_2012.jpg,0.0,Genelia D'Souza,6.052764831721386,,"(370, 371)",24
563,563,1971-10-17 00:00:00,2011,69/5008869_1970-10-16_2011.jpg,1.0,Andrey Tikhonov,4.051740356856393,,"(500, 500)",40
564,564,1984-08-10 00:00:00,2010,29/5009229_1983-08-10_2010.jpg,0.0,Jennifer Leigh,5.007669940341196,,"(262, 262)",26
565,565,1912-11-26 00:00:00,1968,42/500942_1911-11-26_1968.jpg,1.0,Samuel Reshevsky,2.2445422903984533,,"(228, 228)",56
567,567,1976-06-12 00:00:00,2015,24/6000124_1975-06-12_2015.jpg,1.0,Frédéric Cassivi,5.277481587185223,,"(305, 304)",39
569,569,1972-04-17 00:00:00,2014,02/6001202_1971-04-17_2014.jpg,1.0,José Francisco Cevallos,4.220681601373731,,"(151, 151)",42
570,570,1976-03-28 00:00:00,2007,27/6001227_1975-03-28_2007.jpg,1.0,Salvatore Commesso,2.9040744255448243,,"(259, 258)",31
571,571,1912-11-25 00:00:00,1976,70/6001570_1911-11-25_1976.jpg,1.0,Robert B. Pamplin,4.128762395211391,,"(226, 226)",64
575,575,1925-08-22 00:00:00,1987,25/60025_1924-08-21_1987.jpg,1.0,Jack Buck,2.5193869962936755,,"(500, 500)",62
578,578,1939-02-24 00:00:00,1957,91/600291_1938-02-23_1957.jpg,0.0,Diane Varsi,5.204046564547501,,"(197, 197)",18
579,579,1972-09-08 00:00:00,2013,32/600332_1971-09-08_2013.jpg,1.0,David Arquette,4.6402468462345485,,"(500, 500)",41
580,580,1983-04-14 00:00:00,2011,90/600390_1982-04-13_2011.jpg,0.0,Nellie McKay,4.301234585174846,,"(174, 173)",28
582,582,1934-03-20 00:00:00,1966,69/6005569_1933-03-19_1966.jpg,0.0,Phyllis Newman,4.7482731338539725,,"(370, 371)",32
584,584,1919-06-09 00:00:00,2013,56/6006356_1918-06-08_2013.jpg,1.0,John D. Roberts,2.859079893337364,,"(272, 271)",94
586,586,1933-01-22 00:00:00,1973,22/6007022_1932-01-22_1973.jpg,1.0,Berthold Grünfeld,3.830273682622931,,"(228, 228)",40
587,587,1967-05-17 00:00:00,2011,70/60070_1966-05-16_2011.jpg,0.0,Janet Jackson,4.211863888135919,,"(125, 125)",44
588,588,1956-03-23 00:00:00,2010,99/6007399_1955-03-23_2010.jpg,1.0,B. W. Powe,2.875198792936004,,"(151, 150)",54
590,590,1953-01-12 00:00:00,2007,74/600774_1952-01-12_2007.jpg,1.0,Walter Mosley,2.77295382733914,,"(367, 367)",54
592,592,1988-04-08 00:00:00,2009,49/6008849_1987-04-08_2009.jpg,1.0,Dario Vidošić,4.5904590766010855,,"(500, 500)",21
594,594,1990-10-05 00:00:00,2014,10/7000810_1989-10-04_2014.jpg,0.0,Dakota Johnson,4.433762182294611,,"(500, 500)",24
595,595,1953-07-16 00:00:00,2008,24/700124_1952-07-15_2008.jpg,1.0,Terry O'Quinn,3.4567051703733647,,"(500, 500)",55
596,596,1911-03-25 00:00:00,1945,48/700148_1910-03-24_1945.jpg,1.0,Richard Conte,3.9541631115405727,,"(501, 500)",34
597,597,1897-01-20 00:00:00,1986,20/70020_1896-01-20_1986.jpg,1.0,George Burns,2.711078164465251,,"(500, 500)",89
598,598,1978-12-24 00:00:00,2009,03/7002103_1977-12-23_2009.jpg,1.0,Chris Greenacre,4.151368862915346,,"(111, 111)",31
599,599,1982-05-10 00:00:00,2011,18/7002518_1981-05-09_2011.jpg,1.0,Oliver Zaugg,2.1776483351290863,,"(489, 490)",29
600,600,1940-02-10 00:00:00,1960,14/7002614_1939-02-09_1960.jpg,1.0,Primo Zamparini,2.978463544588602,,"(322, 323)",20
602,602,1926-10-25 00:00:00,1976,83/7002883_1925-10-24_1976.jpg,1.0,Willie Mabon,3.6775332631206985,,"(281, 281)",50
606,606,1982-11-17 00:00:00,2012,08/7005408_1981-11-16_2012.jpg,1.0,Élson,4.323760819013693,,"(202, 202)",30
608,608,1982-05-14 00:00:00,2013,38/7005738_1981-05-13_2013.jpg,1.0,Shaun Phillips,3.18147207040104,,"(278, 278)",31
609,609,1956-04-08 00:00:00,2012,41/700641_1955-04-08_2012.jpg,1.0,Kane Hodder,3.388901212260365,,"(228, 228)",56
613,613,1988-07-02 00:00:00,2014,82/8000182_1987-07-02_2014.jpg,1.0,Esteban Granero,4.884564833435256,,"(238, 238)",26
614,614,1981-01-17 00:00:00,2008,49/8000249_1980-01-17_2008.jpg,1.0,Anthony Tonkin,3.2605233295264964,,"(213, 214)",27
615,615,1929-01-23 00:00:00,2006,94/800094_1928-01-23_2006.jpg,0.0,Jeanne Moreau,2.7628334852026923,,"(394, 393)",77
617,617,1983-04-13 00:00:00,2009,45/8001445_1982-04-12_2009.jpg,1.0,Gilbert Melendez,2.30027243713694,,"(128, 128)",26
620,620,1986-07-15 00:00:00,2010,11/8003211_1985-07-14_2010.jpg,1.0,Darrelle Revis,2.667443452022491,,"(197, 197)",24
621,621,1941-02-27 00:00:00,1979,79/8003479_1940-02-27_1979.jpg,1.0,Friedel Rausch,5.919094134731478,,"(500, 500)",38
622,622,1981-02-19 00:00:00,2013,86/8005486_1980-02-19_2013.jpg,1.0,Ma Lin,3.394255894701911,,"(186, 186)",32
623,623,1984-09-26 00:00:00,2009,94/800594_1983-09-26_2009.jpg,1.0,Ricardo Quaresma,4.031488546481103,,"(256, 256)",25
624,624,1961-12-03 00:00:00,2011,84/8006084_1960-12-02_2011.jpg,1.0,Tom Verducci,4.915844112058695,,"(262, 263)",50
626,626,1925-06-29 00:00:00,1992,64/8006764_1924-06-28_1992.jpg,1.0,Danilo Dolci,2.039227048165864,,"(500, 500)",67
627,627,1977-12-17 00:00:00,2005,32/8007432_1976-12-16_2005.jpg,1.0,Roman Serov,2.2042890848586496,,"(122, 122)",28
628,628,1976-12-17 00:00:00,2004,63/8007563_1975-12-17_2004.jpg,1.0,Nikolai Morozov,4.387885120129302,,"(202, 201)",28
629,629,1934-10-20 00:00:00,1964,58/8007858_1933-10-19_1964.jpg,1.0,George Dixon,2.174405924088278,,"(85, 86)",30
630,630,1977-09-21 00:00:00,2014,01/8007901_1976-09-20_2014.jpg,1.0,Jon Bernthal,4.791163566553877,,"(501, 500)",37
632,632,1943-08-13 00:00:00,1968,64/8009364_1942-08-12_1968.jpg,0.0,Clara Nunes,3.909597563626456,,"(236, 237)",25
642,642,1983-07-17 00:00:00,2008,03/9000703_1982-07-16_2008.jpg,1.0,Steve Hooker,4.407454701266851,,"(216, 216)",25
645,645,1964-07-03 00:00:00,2013,63/9002363_1963-07-03_2013.jpg,1.0,Marcel Wanders,2.3057012211694663,,"(173, 173)",49
647,647,1959-05-27 00:00:00,2009,05/9003505_1958-05-26_2009.jpg,1.0,David Bailiff,5.164340290816088,,"(303, 303)",50
650,650,1983-07-20 00:00:00,2015,72/900572_1982-07-19_2015.jpg,1.0,Jared Padalecki,3.9165122562090353,,"(244, 245)",32
651,651,1978-06-06 00:00:00,2005,97/900597_1977-06-05_2005.jpg,0.0,Liza Weil,5.218181105776201,,"(243, 243)",27
652,652,1977-06-13 00:00:00,2007,25/900625_1976-06-12_2007.jpg,1.0,Thomas Sørensen,4.888544145579215,,"(223, 223)",30
653,653,1978-02-06 00:00:00,2010,06/9007206_1977-02-05_2010.jpg,1.0,Ivan Đurđević,3.8075104713905623,,"(387, 388)",32
654,654,1950-09-17 00:00:00,2009,46/900746_1949-09-16_2009.jpg,1.0,"Ed Begley, Jr.",2.523275905288227,,"(500, 500)",59
657,657,1951-10-25 00:00:00,2002,63/900763_1950-10-24_2002.jpg,1.0,May Pang,2.167204433045232,,"(492, 500)",51
658,658,1973-04-26 00:00:00,2012,70/9007770_1972-04-25_2012.jpg,0.0,Sofia Helin,5.093891565926565,,"(500, 500)",39
659,659,1986-06-02 00:00:00,2014,66/9008966_1985-06-01_2014.jpg,1.0,Nick Young,2.189154940709765,,"(173, 173)",28
660,660,1947-12-21 00:00:00,1978,38/9009138_1946-12-20_1978.jpg,1.0,Lloyd Mumphord,3.468423704975508,,"(500, 500)",31
661,661,1966-12-01 00:00:00,2010,95/90095_1965-11-30_2010.jpg,1.0,Ben Stiller,4.872396836310907,,"(489, 489)",44
662,662,1908-12-03 00:00:00,1941,96/9009896_1907-12-03_1941.jpg,0.0,Connee Boswell,3.47436824560429,,"(186, 186)",33
664,664,1983-10-20 00:00:00,2013,55/1100155_1982-10-19_2013.jpg,0.0,Nauheed Cyrusi,5.482490620290929,,"(213, 213)",30
665,665,1988-03-31 00:00:00,2015,52/11002152_1987-03-31_2015.jpg,0.0,Vojislava Lukić,4.648209219008405,,"(210, 210)",27
667,667,1920-09-16 00:00:00,1947,95/11003095_1919-09-16_1947.jpg,1.0,Andy Russell,4.487868712406163,,"(374, 374)",27
671,671,1978-08-06 00:00:00,2010,52/11004152_1977-08-05_2010.jpg,1.0,David Chang,5.318272836735295,,"(346, 346)",32
676,676,1989-08-12 00:00:00,2014,35/11008535_1988-08-11_2014.jpg,1.0,Volkan Babacan,2.073403496433429,,"(114, 114)",25
677,677,1970-07-01 00:00:00,2006,68/11008868_1969-06-30_2006.jpg,1.0,Ben Patrick Johnson,2.8796618630822026,,"(221, 221)",36
678,678,1975-12-26 00:00:00,2009,72/11009372_1974-12-25_2009.jpg,1.0,Ed Husain,3.742712944302203,,"(500, 500)",34
679,679,1947-12-28 00:00:00,2012,10/1101010_1946-12-27_2012.jpg,1.0,Bill Manhire,4.42261336872925,,"(371, 370)",65
680,680,1963-08-27 00:00:00,2007,43/11012943_1962-08-26_2007.jpg,1.0,Bob Mionske,5.741692088454961,,"(104, 104)",44
681,681,1944-06-01 00:00:00,1971,42/1101442_1943-06-01_1971.jpg,1.0,Alan Aldridge,3.7189635147065134,,"(245, 245)",27
690,690,1966-01-19 00:00:00,1986,19/11016419_1965-01-18_1986.jpg,1.0,John Talen,2.4547511751107005,,"(281, 281)",20
691,691,1967-05-31 00:00:00,1986,99/11016499_1966-05-30_1986.jpg,1.0,Gerrit de Vries,2.0776348008008667,,"(281, 281)",19
695,695,1950-02-20 00:00:00,2007,70/1101970_1949-02-19_2007.jpg,1.0,William Messner-Loebs,2.026976229310204,,"(128, 128)",57
697,697,1956-08-15 00:00:00,2010,95/11020595_1955-08-15_2010.jpg,1.0,Roger Willemsen,3.0604759687980145,,"(281, 281)",54
701,701,1973-12-31 00:00:00,2008,94/1102494_1972-12-30_2008.jpg,1.0,Kerry Collins,3.636567034977548,,"(238, 238)",35
703,703,1979-04-20 00:00:00,2007,33/1102633_1978-04-19_2007.jpg,1.0,Gabriel Heinze,3.836315866552439,,"(265, 264)",28
706,706,1947-12-04 00:00:00,2008,53/1102853_1946-12-03_2008.jpg,1.0,Joop Zoetemelk,3.510393538825464,,"(252, 252)",61
708,708,1938-03-19 00:00:00,2006,74/1102874_1937-03-18_2006.jpg,1.0,Rudi Altig,3.536935674294724,,"(500, 500)",68
715,715,1980-01-08 00:00:00,2014,47/11034947_1979-01-07_2014.jpg,1.0,Burleigh Smith,3.484105212508753,,"(426, 425)",34
717,717,1985-08-04 00:00:00,2009,00/11035100_1984-08-03_2009.jpg,1.0,Sunil Chhetri,5.565968258388002,,"(289, 289)",24
718,718,1981-10-27 00:00:00,2009,08/11035508_1980-10-26_2009.jpg,1.0,Deriba Merga,4.214599877901194,,"(228, 228)",28
720,720,1952-07-21 00:00:00,2009,30/11037030_1951-07-21_2009.jpg,0.0,Arlette Chabot,2.9675200196310065,,"(346, 346)",57
721,721,1924-11-04 00:00:00,1946,48/11037248_1923-11-04_1946.jpg,1.0,Eugene Sledge,4.375072540453955,,"(133, 132)",22
723,723,1960-02-14 00:00:00,2010,18/11037718_1959-02-13_2010.jpg,1.0,André Bormanis,2.8079949568073665,,"(123, 123)",50
726,726,1952-06-06 00:00:00,1990,56/11039456_1951-06-06_1990.jpg,1.0,Carlos Pizarro Leongómez,2.551943574913697,,"(489, 489)",38
727,727,1983-11-05 00:00:00,2010,55/11040055_1982-11-04_2010.jpg,1.0,Danny Harrison,4.657620094494545,,"(194, 194)",27
737,737,1949-11-19 00:00:00,1972,76/1104576_1948-11-18_1972.jpg,0.0,Ana Mendieta,4.651498684245748,,"(357, 372)",23
738,738,1973-12-14 00:00:00,2011,49/11045849_1972-12-13_2011.jpg,1.0,Park Jin-young,4.320526964995626,,"(262, 263)",38
739,739,1920-03-22 00:00:00,1973,68/11047068_1919-03-22_1973.jpg,1.0,Matthew Feldman,2.550160252981899,,"(132, 132)",53
742,742,1973-03-05 00:00:00,2010,30/1104730_1972-03-04_2010.jpg,0.0,Ivy Queen,3.210153980039565,,"(228, 229)",37
745,745,1964-01-05 00:00:00,2013,91/11049391_1963-01-04_2013.jpg,1.0,Trey Hillman,2.7787106225654408,,"(244, 244)",49
746,746,1982-11-03 00:00:00,2005,75/1105075_1981-11-02_2005.jpg,0.0,Tatiana Totmianina,2.142344644115067,,"(77, 77)",23
749,749,1987-07-22 00:00:00,2012,10/11053210_1986-07-21_2012.jpg,1.0,Wesley Woodyard,2.478482656723892,,"(211, 211)",25
750,750,1969-05-05 00:00:00,2008,56/11053756_1968-05-04_2008.jpg,1.0,Olaf Bodden,4.072545464262104,,"(179, 179)",39
