,Unnamed: 0,index,Unnamed: 0.1,dob,photo_taken,full_path,gender,name,face_score,second_face_score,size,age
3061,38264,130031,130031,1953-07-25 00:00:00,2015,14/nm0001814_rm1277032192_1952-7-24_2015.jpg,1.0,Gus Van Sant,3.474920932464867,,"(501, 501)",62
1502,60934,201576,201576,1980-04-12 00:00:00,2004,85/nm0607185_rm2317978112_1979-4-12_2004.jpg,0.0,Jennifer Morrison,4.442380418904547,,"(275, 275)",24
1077,77970,258628,258628,1991-04-19 00:00:00,2012,80/nm1429380_rm2770972160_1990-4-18_2012.jpg,0.0,Britt Robertson,4.146851566973297,,"(500, 500)",21
2406,12440,41771,41771,1950-03-23 00:00:00,2007,72/nm0000272_rm2633471232_1949-3-22_2007.jpg,0.0,Fanny Ardant,3.230625732415683,,"(285, 286)",57
3729,14342,48254,48254,1941-01-27 00:00:00,2010,42/nm0000342_rm2397015808_1940-1-27_2010.jpg,1.0,James Cromwell,2.7150194981687408,,"(276, 276)",69
3817,39291,133178,133178,1930-04-11 00:00:00,2001,84/nm0001884_rm2968230656_1929-4-10_2001.jpg,1.0,Max von Sydow,3.229020276210339,,"(383, 384)",71
823,3500,11892,11892,1980-04-12 00:00:00,1999,32/nm0000132_rm690665984_1979-4-12_1999.jpg,0.0,Claire Danes,2.021274913310973,,"(215, 215)",19
3187,106996,357553,357553,1943-10-08 00:00:00,2006,77/nm0066877_rm549951488_1942-10-7_2006.jpg,0.0,Joy Behar,4.3742611198180965,,"(266, 266)",63
1870,121530,408612,408612,1979-11-01 00:00:00,2008,99/nm1878999_rm1170772992_1978-10-31_2008.jpg,1.0,Brian Hallisay,2.1380492880015627,,"(90, 90)",29
2749,30046,102193,102193,1950-03-17 00:00:00,2010,55/nm0001255_rm2330506240_1949-3-16_2010.jpg,1.0,Victor Garber,3.454109154008832,,"(500, 500)",60
1250,106736,356643,356643,1991-01-14 00:00:00,2013,13/nm2955013_rm4173648384_1990-1-13_2013.jpg,1.0,Liam Hemsworth,4.523449734940882,,"(373, 374)",22
1337,2174,7239,7239,1965-01-07 00:00:00,1988,15/nm0000115_rm1818147584_1964-1-7_1988.jpg,1.0,Nicolas Cage,2.31761736826656,,"(495, 495)",23
1517,83191,276943,276943,1981-05-28 00:00:00,2005,51/nm1133651_rm3240204800_1980-5-27_2005.jpg,1.0,Ben Feldman,4.869904419723453,,"(160, 160)",24
2689,135498,456833,456833,1956-01-10 00:00:00,2015,77/nm0799777_rm4290177536_1955-1-9_2015.jpg,1.0,J.K. Simmons,3.9424496144715153,,"(400, 400)",59
2634,26609,90148,90148,1950-05-25 00:00:00,2009,80/nm0000980_rm3169422592_1949-5-24_2009.jpg,1.0,Jim Broadbent,3.399405502799697,,"(175, 175)",59
1131,100035,334261,334261,1990-01-14 00:00:00,2011,25/nm2155525_rm2361240320_1989-1-13_2011.jpg,1.0,Beau Mirchoff,4.458289355391592,,"(500, 500)",21
1369,33915,114683,114683,1976-06-27 00:00:00,1999,97/nm0001497_rm1077320192_1975-6-27_1999.jpg,1.0,Tobey Maguire,2.835817870105567,,"(87, 86)",23
3227,35889,121428,121428,1935-07-02 00:00:00,1998,28/nm0001628_rm1845336064_1934-7-1_1998.jpg,1.0,Sydney Pollack,2.427028826137212,,"(124, 123)",63
2181,88315,294711,294711,1964-08-05 00:00:00,2013,16/nm0835016_rm3834698496_1963-8-5_2013.jpg,1.0,Mark Strong,2.68061264169252,,"(500, 500)",49
3204,39946,135444,135444,1944-05-31 00:00:00,2007,02/nm0002102_rm1493614080_1943-5-31_2007.jpg,0.0,Sharon Gless,3.6426338851169016,,"(314, 314)",63
2070,16143,54596,54596,1966-01-09 00:00:00,2011,05/nm0000405_rm4085956096_1965-1-8_2011.jpg,0.0,Michelle Forbes,4.63333303377166,,"(500, 500)",45
2178,13203,44540,44540,1965-03-10 00:00:00,2014,00/nm0000300_rm1354223360_1964-3-9_2014.jpg,0.0,Juliette Binoche,5.895285768569584,,"(500, 500)",49
765,134574,453699,453699,1992-10-18 00:00:00,2011,77/nm0692677_rm160475648_1991-10-18_2011.jpg,1.0,Tyler Posey,3.081194262895005,,"(500, 445)",19
3619,10437,34941,34941,1947-07-07 00:00:00,2014,30/nm0000230_rm1744752384_1946-7-6_2014.jpg,1.0,Sylvester Stallone,3.302950713859828,,"(500, 500)",67
722,127102,427949,427949,1988-02-22 00:00:00,2007,83/nm0680983_rm1112906240_1987-2-21_2007.jpg,0.0,Ellen Page,5.972018002608275,,"(247, 247)",19
1862,51345,169685,169685,1977-10-24 00:00:00,2006,51/nm0005351_rm3141048832_1976-10-23_2006.jpg,1.0,Ryan Reynolds,4.092756987385512,,"(325, 325)",29
3505,14400,48476,48476,1949-03-15 00:00:00,2015,45/nm0000345_rm3267293184_1948-3-14_2015.jpg,1.0,Billy Crystal,2.682993072761497,,"(500, 500)",66
1539,111453,372902,372902,1988-09-11 00:00:00,2013,57/nm4464857_rm607051008_1987-9-11_2013.jpg,0.0,Elizabeth Henstridge,2.808014922699234,,"(226, 226)",25
239,112964,377964,377964,1987-11-11 00:00:00,2002,81/nm0669681_rm4218132992_1986-11-10_2002.jpg,1.0,Josh Peck,6.225957706103996,,"(136, 136)",15
2423,21424,73042,73042,1949-07-31 00:00:00,2006,06/nm0000606_rm3241384704_1948-7-30_2006.jpg,1.0,Jean Reno,4.236996487444745,,"(247, 246)",57
299,72906,240841,240841,1994-05-14 00:00:00,2009,75/nm2913275_rm2475526912_1993-5-13_2009.jpg,0.0,Debby Ryan,5.2184529042238434,,"(326, 326)",15
1467,52487,172947,172947,1981-07-11 00:00:00,2005,33/nm0005433_rm308648704_1980-7-10_2005.jpg,0.0,Jessica Simpson,2.974969592519898,,"(77, 76)",24
86,118206,396844,396844,1993-11-19 00:00:00,2007,41/nm0470941_rm839036672_1992-11-18_2007.jpg,1.0,Nathan Kress,3.3384582614446145,,"(325, 325)",14
3856,108270,361819,361819,1936-01-14 00:00:00,2008,40/nm0167040_rm824743424_1935-1-13_2008.jpg,1.0,Nick Clooney,4.093676774645819,,"(391, 391)",72
3089,36158,122330,122330,1947-02-06 00:00:00,2009,48/nm0001648_rm2405204736_1946-2-5_2009.jpg,0.0,Charlotte Rampling,4.925825872105263,,"(273, 272)",62
213,56295,185403,185403,1999-04-10 00:00:00,2014,77/nm1102577_rm2395392256_1998-4-9_2014.jpg,0.0,Elle Fanning,2.5307092962087694,,"(196, 197)",15
2045,90350,301475,301475,1970-07-31 00:00:00,2004,32/nm0048932_rm1449630464_1969-7-30_2004.jpg,1.0,Simon Baker,4.038903232577428,,"(100, 100)",34
1221,10834,36180,36180,1976-08-07 00:00:00,1998,34/nm0000234_rm3694169600_1975-8-7_1998.jpg,0.0,Charlize Theron,4.065203946416932,,"(220, 220)",22
3539,54729,179785,179785,1947-10-19 00:00:00,2013,90/nm0006290_rm568643584_1946-10-18_2013.jpg,1.0,Howard Shore,3.704306066697161,,"(500, 500)",66
2808,40445,136796,136796,1951-05-14 00:00:00,2011,53/nm0002653_rm1184087808_1950-5-13_2011.jpg,1.0,Joe Johnston,4.171026236334661,,"(500, 500)",60
863,75670,250901,250901,1989-12-15 00:00:00,2009,14/nm1227814_rm2418182144_1988-12-14_2009.jpg,0.0,Vanessa Hudgens,2.2755521286998257,,"(108, 108)",20
2108,126599,426119,426119,1966-11-23 00:00:00,2013,68/nm0586568_rm714983936_1965-11-22_2013.jpg,1.0,Mads Mikkelsen,2.1464723025033647,,"(298, 298)",47
1442,133998,452081,452081,1977-12-09 00:00:00,2001,80/nm0597480_rm2820774656_1976-12-8_2001.jpg,1.0,Dominic Monaghan,4.045909196403037,,"(89, 89)",24
1556,57542,189445,189445,1988-12-31 00:00:00,2013,86/nm1209486_rm753444352_1988-0-0_2013.jpg,1.0,Gregg Chillin,3.559832359370217,,"(500, 500)",25
145,119594,401770,401770,1993-05-08 00:00:00,2007,53/nm1573253_rm2660677632_1992-5-7_2007.jpg,1.0,Alexander Ludwig,2.2513216199897523,,"(500, 500)",14
2691,16944,57264,57264,1946-03-25 00:00:00,2005,36/nm0000436_rm666737408_1945-3-24_2005.jpg,1.0,Curtis Hanson,5.017726646891452,,"(305, 304)",59
2902,14924,50199,50199,1945-11-18 00:00:00,2006,62/nm0000362_rm3895629824_1944-11-17_2006.jpg,1.0,Danny DeVito,2.367255295644827,,"(117, 116)",61
2184,21096,71709,71709,1951-01-04 00:00:00,2000,95/nm0000595_rm1711512320_1950-1-3_2000.jpg,0.0,Victoria Principal,3.5166995132969934,,"(146, 146)",49
3844,2924,9969,9969,1940-08-02 00:00:00,2011,27/nm0000127_rm1137685248_1939-8-2_2011.jpg,1.0,Wes Craven,3.968112278151845,,"(500, 500)",71
797,124119,417471,417471,1991-12-24 00:00:00,2010,80/nm2189680_rm1595899904_1990-12-23_2010.jpg,0.0,Anna Maria Perez de Tagle,4.397615098833284,,"(249, 249)",19
1858,34881,117954,117954,1970-08-19 00:00:00,1999,70/nm0001570_rm4283144448_1969-8-18_1999.jpg,1.0,Edward Norton,3.658850405703149,,"(289, 289)",29
516,116373,390261,390261,1995-10-10 00:00:00,2012,06/nm0272706_rm2213849088_1994-10-9_2012.jpg,0.0,Jodelle Ferland,4.42642261762315,,"(373, 374)",17
167,135835,458166,458166,1989-08-28 00:00:00,2003,86/nm0891786_rm3721369600_1988-8-27_2003.jpg,0.0,Alexa PenaVega,3.466513837603573,,"(84, 83)",14
2746,16889,57081,57081,1952-09-25 00:00:00,2012,34/nm0000434_rm3404772608_1951-9-25_2012.jpg,1.0,Mark Hamill,2.3357303889212613,,"(500, 500)",60
3591,9732,32306,32306,1943-11-18 00:00:00,2010,17/nm0000217_rm3095039744_1942-11-17_2010.jpg,1.0,Martin Scorsese,2.549398826938408,,"(500, 500)",67
2105,21285,72473,72473,1937-08-19 00:00:00,1984,02/nm0000602_rm3204285696_1936-8-18_1984.jpg,1.0,Robert Redford,3.675736357392684,,"(400, 401)",47
608,68798,226987,226987,1987-07-03 00:00:00,2005,20/nm0517820_rm4026833408_1986-7-2_2005.jpg,0.0,Lindsay Lohan,2.114844234445137,,"(72, 72)",18
3149,34956,118230,118230,1948-02-25 00:00:00,2011,79/nm0001579_rm3836445952_1947-2-24_2011.jpg,1.0,Edward James Olmos,3.802206124005867,,"(306, 305)",63
563,74462,246269,246269,1986-10-24 00:00:00,2003,41/nm1126641_rm3360725760_1985-10-23_2003.jpg,0.0,Masiela Lusha,2.540909788055877,,"(81, 82)",17
946,93915,313452,313452,1987-08-02 00:00:00,2007,03/nm0445903_rm824220160_1986-8-1_2007.jpg,1.0,Elijah Kelley,2.705610295833595,,"(124, 124)",20
3612,26422,89451,89451,1940-07-30 00:00:00,2007,53/nm0000953_rm3276053248_1939-7-30_2007.jpg,1.0,Peter Bogdanovich,3.407479413917049,,"(449, 449)",67
2765,14913,50154,50154,1945-11-18 00:00:00,2005,62/nm0000362_rm3153308928_1944-11-17_2005.jpg,1.0,Danny DeVito,2.5851707695661714,,"(121, 121)",60
125,100882,337641,337641,1998-10-09 00:00:00,2012,74/nm2254074_rm2077206528_1997-10-8_2012.jpg,0.0,Bella Thorne,5.153941245093534,,"(500, 500)",14
2578,6365,21687,21687,1947-09-16 00:00:00,2005,69/nm0000169_rm1383373056_1946-9-15_2005.jpg,1.0,Tommy Lee Jones,2.1171989319818483,,"(116, 116)",58
1310,59011,195118,195118,1988-01-21 00:00:00,2011,39/nm1404239_rm3980444416_1987-1-20_2011.jpg,1.0,Evan Peters,4.912610666920332,,"(500, 500)",23
3098,25608,86885,86885,1949-06-29 00:00:00,2011,70/nm0000870_rm3774209024_1948-6-28_2011.jpg,0.0,Kathy Bates,2.6581001323262674,,"(410, 410)",62
2873,90955,303391,303391,1949-08-20 00:00:00,2010,97/nm0141697_rm1757261056_1948-8-19_2010.jpg,1.0,Jim Carter,4.959864708803686,,"(500, 500)",61
3146,50443,166806,166806,1925-08-03 00:00:00,1988,79/nm0005279_rm2197796864_1924-8-2_1988.jpg,1.0,Carroll O'Connor,3.1953564468158264,,"(350, 350)",63
1624,43693,146253,146253,1978-12-11 00:00:00,2004,25/nm0004825_rm2351405824_1977-12-10_2004.jpg,0.0,Emmanuelle Chriqui,5.703545466352703,,"(184, 184)",26
3623,27167,91972,91972,1937-12-09 00:00:00,2004,16/nm0001016_rm3294730752_1936-12-8_2004.jpg,1.0,David Carradine,4.0535765571936295,,"(170, 170)",67
3402,92188,307378,307378,1945-02-08 00:00:00,2010,83/nm0243983_rm1488621312_1944-2-8_2010.jpg,1.0,Richard Durden,3.94225124620636,,"(325, 325)",65
3466,25358,85942,85942,1946-08-17 00:00:00,2011,37/nm0000837_rm4188191488_1945-8-16_2011.jpg,1.0,Bob Balaban,2.4004314631160986,,"(500, 500)",65
3796,16835,56941,56941,1931-01-31 00:00:00,2001,32/nm0000432_rm4130772992_1930-1-30_2001.jpg,1.0,Gene Hackman,2.24786836736496,,"(329, 329)",70
3900,91226,304206,304206,1937-11-20 00:00:00,2010,18/nm0147118_rm1256819968_1936-11-19_2010.jpg,1.0,Dick Cavett,3.0871971549301915,,"(118, 117)",73
3383,36,121,121,1925-04-04 00:00:00,1990,08/nm0000008_rm2349567488_1924-4-3_1990.jpg,1.0,Marlon Brando,3.0985189658280508,,"(500, 500)",65
624,87924,293333,293333,1988-01-06 00:00:00,2006,59/nm1738059_rm3561659136_1987-1-5_2006.jpg,0.0,Kristin Cavallari,6.009932415012714,,"(297, 296)",18
2204,27154,91920,91920,1962-04-15 00:00:00,2011,15/nm0001015_rm469415680_1961-4-14_2011.jpg,1.0,Robert Carlyle,2.9860714189137805,,"(127, 127)",49
3001,115385,386606,386606,1943-11-25 00:00:00,2004,62/nm0175262_rm2145557248_1942-11-24_2004.jpg,1.0,Billy Connolly,4.393156332660105,,"(299, 300)",61
3263,38717,131543,131543,1949-03-29 00:00:00,2013,48/nm0001848_rm3256276224_1948-3-28_2013.jpg,0.0,Dianne Wiest,3.727051038957753,,"(260, 260)",64
2327,46149,154071,154071,1943-08-21 00:00:00,2000,02/nm0005002_rm3409353216_1942-8-20_2000.jpg,1.0,Isaac Hayes,2.0729175804435327,,"(92, 92)",57
1654,72725,240255,240255,1988-07-25 00:00:00,2014,16/nm0919616_rm366068992_1987-7-25_2014.jpg,1.0,Michael Welch,3.172556527211675,,"(451, 451)",26
126,134160,452613,452613,1997-05-10 00:00:00,2011,68/nm1597268_rm1391964928_1996-5-9_2011.jpg,0.0,Mary Mouser,5.528454321416387,,"(338, 338)",14
2456,36162,122337,122337,1947-02-06 00:00:00,2005,48/nm0001648_rm2757335808_1946-2-5_2005.jpg,0.0,Charlotte Rampling,4.683647470125999,,"(142, 142)",58
129,126925,427230,427230,1991-09-22 00:00:00,2005,12/nm1589312_rm1698208512_1990-9-21_2005.jpg,0.0,Christian Serratos,4.634612401706126,,"(257, 257)",14
1658,126959,427349,427349,1985-12-23 00:00:00,2011,26/nm2583626_rm2401351680_1984-12-22_2011.jpg,1.0,Greg Finley,5.87950288403256,,"(500, 500)",26
3788,18717,63646,63646,1935-04-25 00:00:00,2005,11/nm0000511_rm598641664_1934-4-24_2005.jpg,0.0,Shirley MacLaine,3.799600869979448,,"(500, 500)",70
1888,70019,230828,230828,1977-04-19 00:00:00,2006,71/nm0710271_rm4044331520_1976-4-18_2006.jpg,1.0,Kevin Rankin,4.901685586708529,,"(334, 333)",29
2687,31706,107474,107474,1946-12-18 00:00:00,2005,68/nm0001368_rm1259510272_1945-12-17_2005.jpg,1.0,Ernie Hudson,4.194395605413339,,"(212, 212)",59
2721,13555,45610,45610,1950-12-05 00:00:00,2009,13/nm0000313_rm2926874112_1949-12-4_2009.jpg,1.0,Jeff Bridges,2.909213188445998,,"(299, 299)",59
2919,32970,111610,111610,1950-04-21 00:00:00,2011,48/nm0001448_rm346610944_1949-4-20_2011.jpg,0.0,Jessica Lange,2.2846827400457577,,"(226, 226)",61
2940,25750,87415,87415,1949-03-26 00:00:00,2010,89/nm0000889_rm4146572288_1948-3-25_2010.jpg,0.0,Bonnie Bedelia,4.3018202250326185,,"(118, 118)",61
2360,17027,57642,57642,1951-11-29 00:00:00,2008,38/nm0000438_rm2527040512_1950-11-28_2008.jpg,1.0,Ed Harris,4.259450204521759,,"(245, 245)",57
804,23076,78878,78878,1981-08-13 00:00:00,2000,63/nm0000663_rm2742393344_1980-8-12_2000.jpg,0.0,Dominique Swain,3.007902159762771,,"(89, 89)",19
1320,104736,350003,350003,1991-01-15 00:00:00,2014,16/nm2652716_rm1842398464_1990-1-14_2014.jpg,1.0,Grant Gustin,2.9321328601704897,,"(278, 278)",23
3295,18816,63984,63984,1951-03-14 00:00:00,2015,13/nm0000513_rm974060544_1950-3-13_2015.jpg,1.0,William H. Macy,3.903689017651487,,"(500, 500)",64
1838,126231,424760,424760,1984-11-19 00:00:00,2012,45/nm3485845_rm2109985024_1983-11-19_2012.jpg,1.0,Adam Driver,5.182487069101425,,"(501, 501)",28
3389,14005,47179,47179,1944-10-08 00:00:00,2009,31/nm0000331_rm2705952256_1943-10-8_2009.jpg,1.0,Chevy Chase,4.195285296317927,,"(222, 223)",65
1631,105429,352288,352288,1988-12-31 00:00:00,2014,34/nm3758734_rm3965503232_1988-0-0_2014.jpg,0.0,Nadia Hilker,2.673273849910134,,"(500, 500)",26
333,17407,59191,59191,1983-01-09 00:00:00,1999,51/nm0000451_rm660904448_1982-1-8_1999.jpg,0.0,Gaby Hoffmann,2.4813828640585003,,"(81, 81)",16
2976,9617,31894,31894,1947-10-05 00:00:00,2008,15/nm0000215_rm710907648_1946-10-4_2008.jpg,0.0,Susan Sarandon,4.286786764141181,,"(106, 107)",61
1259,119869,402689,402689,1982-04-14 00:00:00,2004,80/nm0670780_rm1825151744_1981-4-13_2004.jpg,0.0,Courtney Peldon,4.073649771404705,,"(72, 72)",22
1489,135014,455315,455315,1988-04-28 00:00:00,2012,21/nm2695521_rm3308169216_1987-4-28_2012.jpg,0.0,Tonia Sotiropoulou,2.2857558335801014,,"(500, 500)",24
2952,19556,66179,66179,1946-07-27 00:00:00,2007,45/nm0000545_rm1893571328_1945-7-26_2007.jpg,0.0,Helen Mirren,4.609615757287431,,"(308, 308)",61
2470,91387,304744,304744,1953-02-17 00:00:00,2011,42/nm0149942_rm445495040_1952-2-17_2011.jpg,1.0,Garry Chalk,2.7420801680155664,,"(500, 500)",58
2410,22732,77774,77774,1950-06-23 00:00:00,2007,58/nm0000658_rm1952823808_1949-6-22_2007.jpg,0.0,Meryl Streep,3.490245961243276,,"(327, 327)",57
3400,28191,95769,95769,1945-03-22 00:00:00,2010,96/nm0001096_rm612009728_1944-3-21_2010.jpg,1.0,Timothy Dalton,2.583505653243594,,"(500, 500)",65
879,64180,212150,212150,1987-04-10 00:00:00,2007,62/nm1015262_rm3451566592_1986-4-9_2007.jpg,0.0,Leighton Meester,2.09239387172928,,"(86, 87)",20
3371,15889,53649,53649,1947-11-07 00:00:00,2012,98/nm0000398_rm1981398784_1946-11-6_2012.jpg,0.0,Sally Field,2.714064844302537,,"(263, 264)",65
2286,48940,162739,162739,1956-11-29 00:00:00,2006,77/nm0005177_rm4042243584_1955-11-29_2006.jpg,1.0,Howie Mandel,3.001484536629886,,"(104, 104)",50
868,103667,346504,346504,1987-05-29 00:00:00,2007,49/nm2555249_rm2804914688_1986-5-28_2007.jpg,0.0,Jaslene Gonzalez,3.0153385862056696,,"(96, 96)",20
1071,118533,397907,397907,1987-06-12 00:00:00,2008,71/nm0479471_rm936679168_1986-6-11_2008.jpg,1.0,Shia LaBeouf,4.549333000310091,,"(278, 278)",21
200,130032,438710,438710,1991-03-25 00:00:00,2006,20/nm1095720_rm1555216896_1990-3-24_2006.jpg,0.0,Keisha Castle-Hughes,2.899039739086578,,"(500, 500)",15
712,68558,226278,226278,1988-08-25 00:00:00,2007,16/nm0515116_rm736859136_1987-8-25_2007.jpg,0.0,Blake Lively,2.843110440741897,,"(104, 105)",19
2101,110470,369488,369488,1949-09-25 00:00:00,1995,05/nm0367005_rm1920124928_1948-9-24_1995.jpg,1.0,Phil Hartman,2.23383338929036,,"(500, 500)",46
3184,7499,25155,25155,1946-08-15 00:00:00,2009,88/nm0000188_rm1869778432_1945-8-14_2009.jpg,1.0,Steve Martin,3.604032289283815,,"(500, 500)",63
2287,126539,425956,425956,1959-04-24 00:00:00,2009,23/nm0586123_rm3829170944_1958-4-23_2009.jpg,1.0,Radu Mihaileanu,2.8595407635712333,,"(501, 501)",50
1338,72874,240740,240740,1986-04-18 00:00:00,2009,34/nm1913734_rm3704336384_1985-4-17_2009.jpg,0.0,Rooney Mara,5.25928640005429,,"(501, 501)",23
2202,66527,219533,219533,1958-09-02 00:00:00,2007,55/nm0313555_rm482646016_1957-9-1_2007.jpg,1.0,Nelson George,4.769521610718798,,"(306, 306)",49
3268,83874,279067,279067,1950-06-14 00:00:00,2014,68/nm0238668_rm1743038208_1949-6-13_2014.jpg,0.0,Ann Druyan,3.4816559702659027,,"(128, 128)",64
166,102291,342203,342203,1991-02-12 00:00:00,2005,63/nm0452963_rm2224134912_1990-2-11_2005.jpg,0.0,Q'orianka Kilcher,2.9375012254822592,,"(69, 69)",14
3602,65048,214851,214851,1947-01-01 00:00:00,2014,78/nm0118778_rm2281031168_1946-0-0_2014.jpg,,Colin Bucksey,2.8296197322949386,,"(500, 500)",67
2652,111956,374781,374781,1951-07-12 00:00:00,2010,26/nm0569226_rm420523008_1950-7-11_2010.jpg,1.0,Bruce McGill,2.5070741412575748,,"(500, 500)",59
3244,14409,48494,48494,1949-03-15 00:00:00,2012,45/nm0000345_rm3669733632_1948-3-14_2012.jpg,1.0,Billy Crystal,3.442605502743543,,"(283, 283)",63
3087,117040,392773,392773,1944-07-25 00:00:00,2006,74/nm1273974_rm3018824448_1943-7-25_2006.jpg,,Cheryl Crane,4.074079289283174,,"(153, 153)",62
3698,37978,129063,129063,1945-07-09 00:00:00,2013,87/nm0001787_rm1322426624_1944-7-8_2013.jpg,1.0,Jeffrey Tambor,2.301066281191274,,"(303, 303)",68
3924,41554,140031,140031,1931-01-21 00:00:00,2006,96/nm0004696_rm426875392_1930-1-20_2006.jpg,1.0,Buzz Aldrin,2.12468577193544,,"(278, 278)",75
2763,113332,379342,379342,1952-08-19 00:00:00,2012,95/nm0763395_rm644001536_1951-8-19_2012.jpg,1.0,Gustavo Santaolalla,5.142786214202105,,"(500, 500)",60
2255,118236,396920,396920,1963-09-09 00:00:00,2013,81/nm0470981_rm3535393280_1962-9-8_2013.jpg,1.0,Thomas Kretschmann,3.601618674439325,,"(208, 208)",50
199,105873,353870,353870,1995-05-17 00:00:00,2010,28/nm1851028_rm759082752_1994-5-16_2010.jpg,1.0,Miles Heizer,3.016700001812171,,"(361, 361)",15
1563,68969,227392,227392,1973-11-08 00:00:00,1998,15/nm0518715_rm2747832576_1972-11-7_1998.jpg,1.0,Jason London,2.0312006414134984,,"(134, 135)",25
565,58528,193284,193284,1987-01-05 00:00:00,2004,22/nm2304722_rm2568797440_1986-1-4_2004.jpg,0.0,Charlyne Yi,2.7900225171472304,,"(225, 225)",17
3413,16101,54458,54458,1938-12-22 00:00:00,2003,04/nm0000404_rm3631520256_1937-12-21_2003.jpg,0.0,Jane Fonda,3.2460462646327573,,"(166, 166)",65
710,79933,265359,265359,1987-04-23 00:00:00,2006,28/nm1720028_rm992516096_1986-4-22_2006.jpg,0.0,Amber Heard,2.5805756863972653,,"(112, 112)",19
1623,126998,427567,427567,1987-10-07 00:00:00,2013,60/nm2584860_rm2873278976_1986-10-6_2013.jpg,1.0,Ah In Yoo,3.74197040843757,,"(500, 500)",26
1575,46644,155757,155757,1980-04-19 00:00:00,2005,28/nm0005028_rm2884934400_1979-4-19_2005.jpg,0.0,Kate Hudson,5.854299862691638,,"(302, 302)",25
859,110903,371064,371064,1986-03-27 00:00:00,2006,36/nm0461136_rm2067765760_1985-3-26_2006.jpg,0.0,Keira Knightley,5.410197661749433,,"(275, 274)",20
1783,86185,287372,287372,1979-06-20 00:00:00,2006,02/nm0535502_rm2662439680_1978-6-19_2006.jpg,0.0,Mía Maestro,3.448854680139339,,"(71, 71)",27
1866,84903,282744,282744,1976-07-20 00:00:00,2005,60/nm0339460_rm2531236608_1975-7-20_2005.jpg,0.0,Judy Greer,5.385972536332436,,"(277, 277)",29
3497,9630,31933,31933,1948-07-30 00:00:00,2014,16/nm0000216_rm1270142208_1947-7-30_2014.jpg,1.0,Arnold Schwarzenegger,2.8013323413562587,,"(500, 500)",66
2007,131817,445013,445013,1973-08-14 00:00:00,2005,97/nm1296597_rm1731959552_1972-8-13_2005.jpg,0.0,Crystal Allen,5.748902294070412,,"(294, 294)",32
2705,89607,299030,299030,1948-08-20 00:00:00,2007,03/nm0936403_rm2627831808_1947-8-20_2007.jpg,1.0,Ray Wise,2.708679670449566,,"(173, 174)",59
179,90906,303205,303205,1997-08-27 00:00:00,2011,55/nm4046255_rm881965568_1996-8-26_2011.jpg,0.0,Gracie Dzienny,4.898401165990419,,"(500, 500)",14
399,76574,253906,253906,1995-04-15 00:00:00,2011,94/nm1321094_rm4131700224_1994-4-14_2011.jpg,0.0,Skyler Samuels,2.301125124655531,,"(335, 335)",16
2227,47522,158366,158366,1951-12-22 00:00:00,2000,76/nm0005076_rm652122112_1950-12-21_2000.jpg,1.0,Jeffrey Katzenberg,3.8089700699567928,,"(184, 184)",49
651,83400,277534,277534,1994-09-28 00:00:00,2012,80/nm2138080_rm4169377280_1993-9-27_2012.jpg,1.0,Patrick Mölleken,4.546292565228432,,"(501, 501)",18
1018,132006,445546,445546,1991-02-20 00:00:00,2012,98/nm3297698_rm652387072_1990-2-19_2012.jpg,1.0,Luke Pasqualino,5.223232758898211,,"(385, 385)",21
793,104366,348907,348907,1991-05-03 00:00:00,2010,48/nm0659048_rm520586752_1990-5-2_2010.jpg,0.0,Kay Panabaker,2.0816210174474725,,"(120, 120)",19
2635,37789,128305,128305,1943-11-01 00:00:00,2002,73/nm0001773_rm4087978240_1942-10-31_2002.jpg,1.0,David Ogden Stiers,2.1742263215820503,,"(233, 234)",59
